index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
116,TSVC_Equivalencing-dbl,1.0003446340560913,v1,1.0,v1,0.0003446340560913086,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
117,TSVC_Equivalencing-flt,0.9997774362564087,v2,1.0,v1,-0.0002225637435913086,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
118,TSVC_Expansion-dbl,0.9995279312133789,v2,1.0,v1,-0.00047206878662109375,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
119,TSVC_Expansion-flt,0.9493920803070068,v2,0.9642857313156128,v2,-0.014893651008605957,True,O2-bolt-opt 优于 O2-bolt（快 5.1%，加速比 1.05x）
120,TSVC_GlobalDataFlow-dbl,0.9986937642097473,v2,1.0,v1,-0.0013062357902526855,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
121,TSVC_GlobalDataFlow-flt,0.8941637277603149,v2,0.9743589758872986,v2,-0.08019524812698364,True,O2-bolt-opt 优于 O2-bolt（快 10.6%，加速比 1.12x）
122,TSVC_IndirectAddressing-dbl,1.001883864402771,v1,1.0,v1,0.001883864402770996,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
123,TSVC_IndirectAddressing-flt,0.9998869299888611,v2,1.0,v1,-0.00011307001113891602,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
124,TSVC_InductionVariable-dbl,0.9954402446746826,v2,1.0,v1,-0.004559755325317383,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
125,TSVC_InductionVariable-flt,0.9974642992019653,v2,1.0,v1,-0.002535700798034668,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
126,TSVC_LinearDependence-dbl,0.9996554851531982,v2,1.0,v1,-0.0003445148468017578,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
127,TSVC_LinearDependence-flt,0.9297542572021484,v2,0.9333333373069763,v2,-0.003579080104827881,True,O2-bolt-opt 优于 O2-bolt（快 7.0%，加速比 1.08x）
128,TSVC_LoopRerolling-dbl,1.0002455711364746,v1,1.0,v1,0.0002455711364746094,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
129,TSVC_LoopRerolling-flt,0.999994695186615,v2,1.0,v1,-5.304813385009766e-06,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
130,TSVC_LoopRestructuring-dbl,1.0004286766052246,v1,1.0,v1,0.0004286766052246094,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
131,TSVC_LoopRestructuring-flt,0.9992110133171082,v2,1.0,v1,-0.0007889866828918457,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
132,TSVC_NodeSplitting-dbl,1.0009336471557617,v1,1.0,v1,0.0009336471557617188,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
133,TSVC_NodeSplitting-flt,0.9481765031814575,v2,0.9411764740943909,v2,0.00700002908706665,True,O2-bolt-opt 优于 O2-bolt（快 5.2%，加速比 1.05x）
134,TSVC_Packing-dbl,1.003982424736023,v1,1.0,v1,0.003982424736022949,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
135,TSVC_Packing-flt,1.3795640468597412,v1,1.3333333730697632,v1,0.04623067378997803,True,O2-bolt 优于 O2-bolt-opt（快 27.5%，加速比 1.38x）
136,TSVC_Recurrences-dbl,0.9983524680137634,v2,1.0,v1,-0.0016475319862365723,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
137,TSVC_Recurrences-flt,0.9993494153022766,v2,1.0,v1,-0.0006505846977233887,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
138,TSVC_Reductions-dbl,1.0007070302963257,v1,1.0,v1,0.0007070302963256836,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
139,TSVC_Reductions-flt,1.0010749101638794,v1,1.0,v1,0.0010749101638793945,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
140,TSVC_Searching-dbl,0.9980812072753906,v2,1.0,v1,-0.001918792724609375,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
141,TSVC_Searching-flt,1.0080903768539429,v1,1.0,v1,0.008090376853942871,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
142,TSVC_StatementReordering-dbl,1.0027498006820679,v1,1.0,v1,0.002749800682067871,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
143,TSVC_StatementReordering-flt,1.0684459209442139,v1,1.0625,v1,0.005945920944213867,True,O2-bolt 优于 O2-bolt-opt（快 6.4%，加速比 1.07x）
144,TSVC_Symbolics-dbl,0.9983409643173218,v2,1.0,v1,-0.0016590356826782227,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
145,TSVC_Symbolics-flt,0.8972111344337463,v2,0.9444444179534912,v2,-0.04723328351974487,True,O2-bolt-opt 优于 O2-bolt（快 10.3%，加速比 1.11x）
146,Trimaran_enc-3des,0.9995173215866089,v2,1.0,v1,-0.0004826784133911133,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
147,Trimaran_enc-md5,1.0016639232635498,v1,1.0,v1,0.0016639232635498047,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
148,Trimaran_enc-pc1,1.0009716749191284,v1,1.0,v1,0.000971674919128418,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
149,Trimaran_enc-rc4,0.9654330015182495,v2,0.9795918464660645,v2,-0.014158844947814941,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
150,Trimaran_netbench-crc,1.00082528591156,v1,1.0,v1,0.0008252859115600586,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
151,Trimaran_netbench-url,1.0008182525634766,v1,1.0,v1,0.0008182525634765625,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
152,VersaBench_8b10b,1.0066055059432983,v1,1.0,v1,0.00660550594329834,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
153,VersaBench_beamformer,1.1558328866958618,v1,1.1296296119689941,v1,0.026203274726867676,True,O2-bolt 优于 O2-bolt-opt（快 13.5%，加速比 1.16x）
154,VersaBench_bmm,0.9998030066490173,v2,1.0,v1,-0.00019699335098266602,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
155,VersaBench_dbms,1.0096611976623535,v1,1.0,v1,0.009661197662353516,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
156,VersaBench_ecbdes,1.00039541721344,v1,1.0,v1,0.0003954172134399414,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
157,llubenchmark,0.9990053176879883,v2,1.0,v1,-0.0009946823120117188,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
158,mafft,0.99951171875,v2,1.0,v1,-0.00048828125,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
159,mediabench_adpcm_rawcaudio,1.0004634857177734,v1,0.9970349073410034,v2,0.0034285783767700195,False,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
160,mediabench_adpcm_rawdaudio,0.9995113015174866,v2,0.9908010959625244,v2,0.008710205554962158,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
161,mediabench_g721_g721encode,0.9852761626243591,v2,0.982758641242981,v2,0.002517521381378174,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
162,mediabench_gsm_toast,1.0393973588943481,v1,1.0302478075027466,v1,0.009149551391601562,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
163,mediabench_mpeg2_mpeg2dec,0.9583619832992554,v2,0.9591598510742188,v2,-0.0007978677749633789,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
164,nbench,1.0648339986801147,v1,1.03125,v1,0.033583998680114746,True,O2-bolt 优于 O2-bolt-opt（快 6.1%，加速比 1.06x）
165,tramp3d-v4,0.9949856400489807,v2,0.9895833134651184,v2,0.005402326583862305,True,O2-bolt ≈ O2-bolt-opt（差异在 ±5% 内）
