index,program,pred_y_hat,pred_side,true_y,true_side,error,direction_correct,verdict
145,TSVC_Reductions-dbl,1.036834716796875,v1,1.0058175325393677,v1,0.031017184257507324,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
146,TSVC_Reductions-flt,1.0334935188293457,v1,1.0094631910324097,v1,0.024030327796936035,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
147,TSVC_Searching-dbl,0.9970990419387817,v2,0.9906891584396362,v2,0.006409883499145508,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
148,TSVC_Searching-flt,1.0090534687042236,v1,0.9965415596961975,v2,0.012511909008026123,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
149,TSVC_StatementReordering-dbl,1.051606297492981,v1,1.0195720195770264,v1,0.03203427791595459,True,O3-bolt 优于 O3-bolt-opt（快 4.9%，加速比 1.05x）
150,TSVC_StatementReordering-flt,1.0562065839767456,v1,1.0288758277893066,v1,0.027330756187438965,True,O3-bolt 优于 O3-bolt-opt（快 5.3%，加速比 1.06x）
151,TSVC_Symbolics-dbl,0.9975786209106445,v2,0.9513310194015503,v2,0.04624760150909424,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
152,TSVC_Symbolics-flt,1.001467227935791,v1,0.8979620337486267,v2,0.1035051941871643,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
153,Trimaran_enc-3des,0.9964093565940857,v2,1.0034953355789185,v1,-0.007085978984832764,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
154,Trimaran_enc-md5,1.0034083127975464,v1,1.0062202215194702,v1,-0.002811908721923828,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
155,Trimaran_enc-pc1,1.0012781620025635,v1,1.0024030208587646,v1,-0.0011248588562011719,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
156,Trimaran_enc-rc4,1.0039920806884766,v1,0.9955666065216064,v2,0.008425474166870117,False,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
157,Trimaran_netbench-crc,1.0131299495697021,v1,1.0001909732818604,v1,0.012938976287841797,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
158,Trimaran_netbench-url,1.0131160020828247,v1,1.0005202293395996,v1,0.012595772743225098,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
159,VersaBench_8b10b,0.98231440782547,v2,0.8872569799423218,v2,0.0950574278831482,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
160,VersaBench_beamformer,1.0162864923477173,v1,1.0011214017868042,v1,0.015165090560913086,True,O3-bolt ≈ O3-bolt-opt（差异在 ±5% 内）
